API ID,API_NM,CO_NM,1차제외,API 종료,표준진단제외,표준,비고,1차진단,2차진단대상
15077930,행정안전부_통계연보_연도별 승강기 안전교육,행정안전부,,,,,,1차진단,진단대상
15077978,행정안전부_통계연보_행정구역 평균규모,행정안전부,,,,,,1차진단,진단대상
15077960,행정안전부_통계연보_정부원격근무서비스(GVPN) 이용,행정안전부,,,,,,1차진단,진단대상
15057532,한국교통안전공단_자동차 종합정보 성능점검정보 서비스,한국교통안전공단,,,,,,1차진단,진단대상
15017291,국토안전관리원_30년이상 노후화된 공공시설물현황,국토안전관리원,,,,,,1차진단,진단대상
15077994,행정안전부_지방자치단체 공무원 시험응시율합격선 정보,행정안전부,,,,,,1차진단,진단대상
15057664,한국교통안전공단_자동차 종합정보 제작자정보 서비스,한국교통안전공단,,,,,,1차진단,진단대상
15018759,국토교통부_토지융합정보,국토교통부,,,,,,1차진단,진단대상
15000648,행정안전부_전국어린이놀이시설안전사고정보서비스,행정안전부,,,,,,1차진단,진단대상
15084908,한국연구재단_KCI PDF 변환 조회 서비스,한국연구재단,,,,,,1차진단,진단대상
15057939,한국교통안전공단_자동차 종합정보 관리사업자정보 서비스,한국교통안전공단,,,,,,1차진단,진단대상
15084727,한국연구재단_KCI 인용 정보 서비스,한국연구재단,,,,,,1차진단,진단대상
15084816,한국연구재단_KCI 접속기록 조회 서비스,한국연구재단,,,,,,1차진단,진단대상
15058022,국토교통부_단독/다가구 매매 실거래 자료,국토교통부,,,,,,1차진단,진단대상
15057437,외교부_기구별 공석정보,외교부,,,,,,1차진단,진단대상
15058350,외교부_코드정보(기구별/분야별) 조회,외교부,,,,,,1차진단,진단대상
15076237,외교부_국가?지역별 여행경보,외교부,,,,,,1차진단,진단대상
15076258,외교부_국가?지역별 우리나라와의 무역관계,외교부,,,,,,1차진단,진단대상
15076257,외교부_국가?지역별 경제정보,외교부,,,,,,1차진단,진단대상
15076235,외교부_국가?지역별 지도 이미지,외교부,,,,,,1차진단,진단대상
15076264,외교부_국가·지역별 주요협정정보,외교부,,,,,,1차진단,진단대상
15059302,해양수산부_연안정보도 도엽제공 서비스,해양수산부,,,,,,1차진단,진단대상
15059651,금융위원회_금융회사공시정보,금융위원회,,,,,,1차진단,진단대상
15074870,해양수산부_인천-특성평가격자,해양수산부,,,,,,1차진단,진단대상
15074726,해양수산부_경북-특성평가격자,해양수산부,,,,,,1차진단,진단대상
15017531,병무청_사회복무요원 제복 정보,병무청,,,,,,1차진단,진단대상
15075844,해양수산부_해양용도구역이미결정된해양공간범위,해양수산부,,,,,,1차진단,진단대상
3066195,병무청_통지서배달결과,병무청,,,,,,1차진단,진단대상
15056569,경찰청_교차로계획정보서비스,경찰청,,,,,,1차진단,진단대상
15056721,경찰청_교차로기반정보서비스,경찰청,,,,,,1차진단,진단대상
15021028,건강보험심사평가원_수가기준정보조회서비스,건강보험심사평가원,,,,,,1차진단,진단대상
15075813,해양수산부_강원-특성평가격자,해양수산부,,,,,,1차진단,진단대상
15057670,경찰청_포털기관 습득물정보 조회 서비스,경찰청,,,,,,1차진단,진단대상
15061356,금융위원회_금융통계할부금융사정보,금융위원회,,,,,,1차진단,진단대상
15000651,경찰청_공통코드조회 서비스,경찰청,,,,,,1차진단,진단대상
15079640,공정거래위원회_통신판매사업자 등록현황 통계 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15079460,공정거래위원회_유통거래 실태조사 응답 납품업자 통계제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15005941,국립중앙의료원_민간구급차 현황정보,국립중앙의료원,,,,,,1차진단,진단대상
15059614,금융위원회_국가자산정보,금융위원회,,,,,,1차진단,진단대상
15059592,금융위원회_채권기본정보,금융위원회,,,,,,1차진단,진단대상
3078816,관세청_종류별 수출입실적,관세청,,,,,,1차진단,진단대상
15056812,국립암센터_결장암 협력병기 조사 정보제공 서비스,국립암센터,,,,,,1차진단,진단대상
15079769,공정거래위원회_후원방문판매사업자 등록변경현황 제공 서비스,공정거래위원회,,,,,,1차진단,진단대상
15015153,한국노인인력개발원 노인 구인정보,한국노인인력개발원,,,,,,1차진단,진단대상
15059373,한국노인인력개발원_교육정보 목록 검색,한국노인인력개발원,,,,,,1차진단,진단대상
15058856,국민건강보험공단_장기요양기관 시설별 상세조회 서비스,국민건강보험공단,,,,,,1차진단,진단대상
15059222,공정거래위원회_대규모기업집단 소속회사 조회 서비스,공정거래위원회,,,,,,1차진단,진단대상
15058985,조달청_누리장터 민간낙찰정보서비스,조달청,,,,,,1차진단,진단대상
3036698,조달청_업종코드정보,조달청,,,,,,1차진단,진단대상
15000591,조달청_낙찰정보,조달청,,,,,,1차진단,진단대상
15059065,국립암센터_구강암 레지스트리 메타 정보 제공 서비스,국립암센터,,,,,,1차진단,진단대상
3043441,공정거래위원회_방문판매사업자정보파일,공정거래위원회,,,,,,1차진단,진단대상
15068169,해양수산부_해양생태계 종합조사(갯벌생태분야) 정보제공 서비스,해양수산부,,,,,,1차진단,진단대상
15059449,한국노인인력개발원_교육정보 목록 검색,한국노인인력개발원,,,,,,1차진단,진단대상
15010381,국민연금공단_국민연금공단_국민연금 수급현황,국민연금공단,,,,,,1차진단,진단대상
15068147,해양수산부_해양생태계 종합조사(연안생태분야) 정보제공 서비스,해양수산부,,,,,,1차진단,진단대상
15006354,해양수산부_관제정보,해양수산부,,,,,,1차진단,진단대상
15076736,국립암센터_대장암 라이브러리 환자 현재 흡연 여부,국립암센터,,,,,,1차진단,진단대상
15077111,국립암센터_대장암 라이브러리 시술검사 종류별,국립암센터,,,,,,1차진단,진단대상
15059423,국민권익위원회_공개제안조회서비스,국민권익위원회,,,,,,1차진단,진단대상
15056658,해양수산부_외항화물반출입정보,해양수산부,,,,,,1차진단,진단대상
15059607,금융위원회_주식등록예탁가능정보,금융위원회,,,,,,1차진단,진단대상
15057215,해양수산부_국가별 수산물 수출입 순위 정보,해양수산부,,,,,,1차진단,진단대상
15077107,국립암센터_신장암 라이브러리 항암치료 주성분,국립암센터,,,,,,1차진단,진단대상
15077092,국립암센터_폐암 라이브러리 마취 종류별,국립암센터,,,,,,1차진단,진단대상
15077096,국립암센터_폐암 라이브러리 방사선 치료처방 종류별,국립암센터,,,,,,1차진단,진단대상
15076771,국립암센터_신장암 라이브러리 환자 결핵 병력 여부,국립암센터,,,,,,1차진단,진단대상
15038198,한국승강기안전공단_건물별 승강기 정보,한국승강기안전공단,,,,,,1차진단,진단대상
15042498,인천항만공사_인천항 터미널 여객정보 조회 서비스,인천항만공사,,,,,,1차진단,진단대상
15042499,인천항만공사_인천항 갑문정보2 조회 서비스,인천항만공사,,,,,,1차진단,진단대상
15043135,서울올림픽기념국민체육진흥공단_채용 정보,서울올림픽기념국민체육진흥공단,,,,,,1차진단,진단대상
15084296,질병관리청_예방접종(대상 감염병 관련) 정보,질병관리청,,,,,,1차진단,진단대상
15084303,질병관리청_어린이 국가예방접종 지원사업 위탁의료기관 현황 정보,질병관리청,,,,,,1차진단,진단대상
3067062,대전광역시도시철도공사_역별 문화행사일정,대전광역시도시철도공사,,,,,,1차진단,진단대상
15002794,서울시설공단_도시고속도로 방음벽 정보,서울시설공단,,,,,,1차진단,진단대상
15004481,여수광양항만공사_광양항 컨테이너 터미널 혼잡도 정보 제공 서비스,여수광양항만공사,,,,,,1차진단,진단대상
15012813,부산항만공사_부산항 국제여객터미널 운항정보,부산항만공사,,,,,,1차진단,진단대상
15033300,한국마사회 말 산업 채용 정보,한국마사회,,,,,,1차진단,진단대상
15034210,예금보험공사 영업정지저축은행 계좌별 여신 신규현황,예금보험공사,,,,,,1차진단,진단대상
15036577,한국마사회 마필 질병 정보,한국마사회,,,,,,1차진단,진단대상
15059048,특허청_한국전통 한양방병증매핑정보,특허청,,,,,,1차진단,진단대상
15028175,한국수력원자력(주)_양수발전소 현황,한국수력원자력(주),,,,,,1차진단,진단대상
15084885,식품의약품안전처_감염병백신의약품 제품정보,식품의약품안전처,,,,,,1차진단,진단대상
15002122,특허청_특허기술거래 기관보유기술 정보,특허청,,,,,,1차진단,진단대상
15084081,식품의약품안전처_인체조직 기증 관리현황 상세정보,식품의약품안전처,,,,,,1차진단,진단대상
15080805,식품의약품안전처_해외조직은행정보,식품의약품안전처,,,,,,1차진단,진단대상
15073874,식품의약품안전처_의료기기 표준코드(UDI코드)정보,식품의약품안전처,,,,,,1차진단,진단대상
15073909,식품의약품안전처_의료기기 품목군정보,식품의약품안전처,,,,,,1차진단,진단대상
15078187,여성가족부_결혼중개업실태조사 마이크로데이터 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078131,여성가족부_아이돌보미 교육과정 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078141,여성가족부_아이돌봄 건강보험료산정기준표 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15078173,여성가족부_성별영향평가 교육실적 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15074456,한국에너지공단_수송부문-승용차의운행현황-배기량 규모별 주유소 선택기준 통계 조회서비스,한국에너지공단,,,,,,1차진단,진단대상
15075646,한국수력원자력(주)_한수원 전원별 송전량 정보,한국수력원자력(주),,,,,,1차진단,진단대상
15048865,대한무역투자진흥공사_해외유망프로젝트 서비스,대한무역투자진흥공사,,,,,,1차진단,진단대상
15074803,산림청_사방댐 정보,산림청,,,,,,1차진단,진단대상
15060831,대한석탄공사_무연탄 수입현황,대한석탄공사,,,,,,1차진단,진단대상
15003823,한국서부발전(주)_신재생에너지사업현황,한국서부발전(주),,,,,,1차진단,진단대상
15078209,여성가족부_청소년매체이용및유해환경실태조사 마이크로데이터 정보 서비스,여성가족부,,,,,,1차진단,진단대상
15058682,산림청_산 정보 조회,산림청,,,,,,1차진단,진단대상
15003597,한국남부발전(주)_통합기자재 유자격품목 정보,한국남부발전(주),,,,,,1차진단,진단대상
15058733,여성가족부 정책 뉴스 조회 서비스,여성가족부,,,,,,1차진단,진단대상
15056597,한국남부발전(주)_시간대별 발전량및송전량 정보조회,한국남부발전(주),,,,,,1차진단,진단대상
15057071,한국남부발전(주)_발전소주변기상정보 서비스,한국남부발전(주),,,,,,1차진단,진단대상
15012183,산림청_약용식물 정보,산림청,,,,,,1차진단,진단대상
15057302,한국전력공사_도서발전소 운영원가 정보 서비스,한국전력공사,,,,,,1차진단,진단대상
15057256,기상청_낙뢰분포도 조회서비스,기상청,,,,,,1차진단,진단대상
15058088,기상청_고층기상월보 조회서비스,기상청,,,,,,1차진단,진단대상
15058466,기상청_방재기상월보 조회서비스,기상청,,,,,,1차진단,진단대상
15058947,한국산업기술진흥원_기술시장정보 및 부가정보 DB 서비스,한국산업기술진흥원,,,,,,1차진단,진단대상
