"APICD","APINM","ORGANNM","DATAFORMMAT","DOCXNAME","APITYPE","DETAILPK","DOCULINK"
"15041891",국토교통부_지하안전정보,국토교통부,JSON+XML,지하안전정보 조회 서비스 OPEN API 활용가이드.hwp,REST,uddi:d5e5bd35-4e0a-4326-9fcf-bac3880a4a50,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002459187&fileDetailSn=1
"3050223",한국공항공사_공항 소음측정,한국공항공사,XML,NOISEMEASURE_OpenAPI활용가이드(한국공항공사_소음측정조회)_V1.0.doc,REST,uddi:2bb40b23-86c7-415c-bbd2-9da769408333,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001252054&fileDetailSn=0
"15036874",한국연구재단 _ICT 정기간행물 정보,한국연구재단,XML,IROS3_OA_DV_0701_OpenAPI활용가이드_한국연구재단(IT통합정보)_v1.0.docx,REST,uddi:12b8174b-5567-427f-b917-fbebd50c22ae,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001546879&fileDetailSn=0
"15077875",행정안전부_행정표준코드_직급코드,행정안전부,JSON+XML,기술문서_행정안전부_행정표준코드_직급코드.docx,REST,uddi:be6503bd-f988-44f1-9f29-ecbfc5474e14_202104140917,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383237&fileDetailSn=1
"15077948",행정안전부_통계연보_외무공무원 정원,행정안전부,JSON+XML,기술문서_행정안전부_통계연보_외무공무원 정원.docx,REST,uddi:65172398-44ff-4ce6-bd7a-92843734c820,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380728&fileDetailSn=1
"15077971",행정안전부_통계연보_지역별 이재민 발생,행정안전부,JSON+XML,기술문서_행정안전부_통계연보_지역별 이재민 발생.docx,REST,uddi:c9361bc5-6b16-45d8-b72c-df82f2dd1638_202104141014,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383300&fileDetailSn=1
"15077937",행정안전부_통계연보_연도별 정보시스템,행정안전부,JSON+XML,기술문서_행정안전부_통계연보_연도별 정보시스템.docx,REST,uddi:05dccdae-90aa-47cf-9801-cc8706d7631e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380538&fileDetailSn=1
"15077907",행정안전부_통계연보_연도별 보행환경개선지구 지정,행정안전부,JSON+XML,기술문서_행정안전부_통계연보_연도별 보행환경개선지구 지정.docx,REST,uddi:90354b81-bf8a-4f00-b6bb-b985e5a00c66,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002380517&fileDetailSn=1
"15077930",행정안전부_통계연보_연도별 승강기 안전교육,행정안전부,JSON+XML,기술문서_행정안전부_통계연보_연도별 승강기 안전교육.docx,REST,uddi:31c072a1-daa0-43b3-bc36-f2277b6a8e9c_202104141033,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002383313&fileDetailSn=1
"15077871",행정안전부_행정표준코드_법정동코드,행정안전부,JSON+XML,기술문서_행정안전부_행정표준코드_법정동코드.docx,REST,uddi:01d1b3d2-87c5-4666-a727-9e00fcb66c8a_202104021130,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002375007&fileDetailSn=1
"3058512",행정안전부_지진해일 긴급대피장소,행정안전부,JSON+XML,기술문서_행정안전부_지진해일 긴급대피장소.docx,REST,uddi:2d6297a5-540f-4737-b8cb-a9efe27acb5c_202103311659,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377625&fileDetailSn=1
"15084891",한국연구재단_KCI_공용코드 조회 서비스,한국연구재단,XML,(업로드용) 10.기술문서_KCI_공용코드.docx,REST,uddi:41b12299-54df-481e-9593-eaae37f19b78,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002411211&fileDetailSn=1
"15069005",대구경북과학기술원_대학원 입시 질의응답 정보,대구경북과학기술원,XML,"4.대구경북과학기술원_대학원입시질의응답정보_OpenAPI활용가이드_1.0.docx",REST,uddi:d1bfaeaf-35b7-43ad-93e4-de66157140db_202012101338,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002349519&fileDetailSn=1
"15056672",과학기술정보통신부 우정사업본부_우체국 배달점주소 조회 서비스,과학기술정보통신부 우정사업본부,XML,기술문서_배달점주소정보_20181217.docx,REST,uddi:0e6d8b3a-14b1-4ec6-a83b-eba7eedc81c5,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001496166&fileDetailSn=0
"15059038",과학기술정보통신부 우정사업본부_영문우편번호조회서비스,과학기술정보통신부 우정사업본부,XML,영문우편번호조회서비스명세스.V1.1.docx,REST,uddi:d3b6f228-1f05-4244-a691-84ff70f40f7b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001496724&fileDetailSn=0
"15074792",과학기술정보통신부_주요정책,과학기술정보통신부,JSON+XML,OpenApi활용가이드_과학기술정보통신부 공공데이터_주요정책_v1.1.docx,REST,uddi:dea203f0-613f-4bbe-8712-d4149bf3dea2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002351819&fileDetailSn=1
"15033458",광주과학기술원 학위논문정보,광주과학기술원,XML,gist학위논문정보_기술문서양식.docx,REST,uddi:131637a9-16e9-4686-94eb-d11c447bf740,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001488023&fileDetailSn=0
"15035135",대구경북과학기술원_연구장비정보,대구경북과학기술원,XML,대구경북과학기술원_연구장비정보_OpenAPI활용가이드_1.0.docx,REST,uddi:9eaef2f6-fa62-4a1f-a9d4-cf445ac26503,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001505977&fileDetailSn=0
"15035278",서울특별시 강북구 교육강좌정보,서울특별시 강북구,XML,[참고]기술문서양식_게이트웨이(강북구 강좌정보)_최종완료.docx,REST,uddi:f2b566e2-2405-4271-9693-a742c502a5ed,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001509280&fileDetailSn=0
"15080837",부산광역시_스토리텔링 원형 정보 서비스,부산광역시,JSON+XML,부산광역시_스토리텔링 원형정보 서비스.docx,REST,uddi:d532b738-c29c-446b-aa5e-90f017dea30d_202104271024,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002386324&fileDetailSn=1
"15056572",부산광역시_관광실태조사 통계정보 서비스,부산광역시,JSON+XML,부산시 관광실태조사 통계정보 서비스.docx,REST,uddi:06c06a51-9d84-4273-8243-cecd6ce53105_202102221711,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002367947&fileDetailSn=1
"15056595",부산광역시_유통 농산물 잔류농약검사 서비스,부산광역시,JSON+XML,유통 농산물 잔류농약검사 서비스.docx,REST,uddi:08b4524d-0579-490f-a975-d812eb8615d0,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001493446&fileDetailSn=0
"15057173",부산광역시_대기질 정보 조회,부산광역시,JSON+XML,부산 대기질 정보조회.docx,REST,uddi:3a039bdf-6df5-4c1a-8d38-f1d1157a510a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001593400&fileDetailSn=0
"15000082",행정안전부_마을정보조회서비스,행정안전부,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드(정보화마을_마을정보조회서비스_v1.0).docx,REST,uddi:1fc345b7-de74-46c1-9ecd-9fab5022c490,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001143936&fileDetailSn=0
"3059490",행정안전부_이재민 임시주거시설 정보,행정안전부,JSON+XML,기술문서_행정안전부_이재민 임시주거시설 정보.docx,REST,uddi:c739a411-d338-4c4a-adfc-d7d1fdf5b5d4_202103311825,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002377621&fileDetailSn=1
"15000653",행정안전부_전국어린이놀이시설보험가입정보서비스,행정안전부,XML,"20190103_OpenAPI활용가이드_행정안전부_전국어린이놀이시설__v3.1.docx",REST,uddi:dc9f1277-b2c4-4f39-86ca-99989a16af81,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497376&fileDetailSn=0
"15000767",행정안전부_전국어린이놀이시설관리자정보서비스,행정안전부,XML,"20190103_OpenAPI활용가이드_행정안전부_전국어린이놀이시설__v3.1.docx",REST,uddi:5c6fc41f-0e23-4631-a560-bee455fbe195,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001497378&fileDetailSn=0
"15084296",질병관리청_예방접종(대상 감염병 관련) 정보,질병관리청,XML,KDCA21-NIP-API01-v1.0+(20210701).docx,REST,uddi:6f3c0e6f-818b-4227-9158-b1c1a10bf8c3,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002404421&fileDetailSn=1
"15075716",세종특별자치시_배수지 조회 서비스,세종특별자치시,XML,배수지 조회 서비스_오픈API활용가이드.docx,REST,uddi:510f3057-9b87-460d-9375-e59ca35c7c4c_202101131317,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002359709&fileDetailSn=1
"15061200",한국지역정보개발원_사업보고서 조회 서비스,행정안전부 한국지역정보개발원,XML,기술문서_사업보고서 조회 서비스.docx,REST,uddi:23766c7c-8236-411e-8827-a322cbd82c48,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002265523&fileDetailSn=1
"15000648",전국어린이놀이시설안전사고정보서비스,행정안전부,XML,"20190103_OpenAPI활용가이드_행정안전부_전국어린이놀이시설__v3.2.docx",REST,uddi:4b77111e-9cc1-4614-9356-92b1ea75baa8,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002438634&fileDetailSn=1
"15000851",한국자산관리공사_캠코공매물건조회서비스,한국자산관리공사,XML,OpenAPI활용가이드_한국자산관리공사(차세대온비드)_v1.2_캠코공매물건조회서비스_20210224.docx,REST,uddi:e427e208-5f17-4625-8232-faca086d17a3_201712210936,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002399619&fileDetailSn=1
"15001137",한국예탁결제원_단기금융증권정보서비스,한국예탁결제원,XML,"3. [한국예탁결제원 단기금융증권정보서비스] 기술문서 20211020.docx",REST,uddi:9565b50e-796a-4f9a-aa7c-f019d718747f_202110211828,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002468542&fileDetailSn=1
"15080892",한국보훈복지의료공단_중앙보훈병원 욕창진료센터 환자 진단정보,한국보훈복지의료공단,JSON+XML,,REST,uddi:851123f4-2d47-49ca-bf16-ccd526e9376c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15073985",축산물품질평가원_가금산물 일일거래가격정보,축산물품질평가원,XML,축산물품질평가원_OpenAPI활용가이드_축산물품질평가원_ 가금산물 일일거래가격정보_v1.1.docx,REST,uddi:e87688f0-c5b9-48ca-ab7c-97c38d665564_202110181400,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002451075&fileDetailSn=1
"15080899",한국보훈복지의료공단_보훈병원 위탁병원 정보(위도 경도 포함),한국보훈복지의료공단,JSON+XML,,REST,uddi:500d26be-c936-4992-bdf6-bf0f5f68e7b6,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15056522",서울올림픽기념국민체육진흥공단_스포츠바우처 이용시설 강좌정보,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드(스포츠바우처이용시설_강좌정보)_v1.2.docx,REST,uddi:02ffca2b-d628-48ad-8375-ca11aaaaade2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001491681&fileDetailSn=0
"15013115",전국전기차충전소표준데이터,공공데이터활용지원센터,XML,OpenAPI활용가이드_김제시_공공데이터(전기차충전소 정보)_v1.0.docx,REST,uddi:19d8347d-1426-42b6-8542-9bfd007f2d6c,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001382656&fileDetailSn=0
"15017322",전국지역특화거리표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:c7b4ee5a-328c-42bc-a2bf-cbd689066d5b,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15017326",전국마을기업표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:2f57fcde-b5f1-4c5a-b5b4-bf317c927689,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15082039",한국주택금융공사_u-보금자리론대출정보,한국주택금융공사,JSON+XML,"8.(보금자리론) u 보금자리론 만기 별 금리현황_V1.2.docx",REST,uddi:79017556-08b6-4bd8-9cb6-e3efdf35807b_202106151719,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002395483&fileDetailSn=1
"15021106",전국견인차량보관소표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:a2a9cc21-cf96-47c0-a1db-ff829a95a658,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15056667",전국어린이집표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:0e2bb742-bbfa-4a2b-bf1d-89281adf51e2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15056987",서울올림픽기념국민체육진흥공단_소마미술관 정보 서비스,서울올림픽기념국민체육진흥공단,XML,OpenAPI활용가이드(소마미술관정보서비스)_v1.0.docx,REST,uddi:286e8d2b-ac41-47ba-b7fa-dc01cf626661,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001595457&fileDetailSn=0
"15021147",전국향토문화유적표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:b6487711-82f4-4601-80f4-acc5eaf67a6d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15021154",전국고등학교비평준화지역표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:8f7423d2-69a9-4f2b-bee5-80188894bd41,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15025443",전국보행자전용도로표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:9d58aa25-9222-4699-9dda-eb5963b5e842,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15025451",전국음식물쓰레기납부필증가격정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:5521075c-4e35-47d2-9bd1-e71d7761bcc2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15025453",전국야생동물구조센터정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:1d0883a5-d516-4aab-9bff-a7a03735d330,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15028200",전국무인교통단속카메라표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:27d0f8c8-0bde-4102-a155-ace8db9cbe90,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15028207",전국교통약자이동지원센터정보표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:4a710091-d7a3-42be-8776-a8da3a4aeebb,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15028247",한국환경정책평가연구원_환경영향평가 친환경적자원순환정보,한국환경정책평가연구원,JSON+XML,친환경적자원순환정보서비스_참고문서.zip,REST,uddi:42c99f52-8d43-4c1e-81b0-e74f2b9ef637,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001426134&fileDetailSn=0
"15029178",전국건축인허가대지위치표준데이터,공공데이터활용지원센터,JSON+XML,,REST,uddi:e41eb183-e4df-49ac-97d9-d2acec893bc7,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=&fileDetailSn=
"15027992",농업기술실용화재단 농식품 창업제품 정보,농업기술실용화재단,XML,IROS3_OA_DV_0709_OpenAPI활용가이드_농업기술실용화재단_농식품창업제품__v1.1(181211).docx,REST,uddi:eb38eebe-5a2d-4f77-a08c-864b59f7dd91,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001505655&fileDetailSn=0
"15028141",한국식품안전관리인증원_농장 HACCP 인증업체 현황,한국식품안전관리인증원,JSON+XML,IS_04_농장 HACCP 인증업체 정보_서비스.docx,REST,uddi:2921c613-efd9-48f9-9a2d-82fb0ff369e2,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002468244&fileDetailSn=1
"15035770",충청남도 청양군_백제문화체험박물관 유물 정보,충청남도 청양군,XML,OpenAPI 사용자 활용가이드(청양군_백제문화체험박물관유물정보_조회서비스)_v1.0.hwp,REST,uddi:76db1783-5b9a-4c30-86eb-961e6f08c96d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001524059&fileDetailSn=0
"15047707",전라북도 전주시_바이전주상품 정보 서비스,전라북도 전주시,JSON+XML,OpenAPI활용가이드_전주시_공공데이터(전주시_바이전주상품_목록_서비스)_v1.0.docx,REST,uddi:efa7d58d-cbcc-40e8-a0e9-d42cf59f8876,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001420257&fileDetailSn=0
"15057375",남원시 전통 시장 정보 조회 서비스,전라북도 남원시,XML,OpenAPI활용가이드_남원시_공공데이터(남원시 전통 시장 정보 조회 서비스)_v1.0.docx,REST,uddi:4a1f5d7c-6816-4097-b506-c90726e6552d,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001358363&fileDetailSn=0
"15058132",향토문화유적 정보,전라북도 김제시,XML,OpenAPI활용가이드_김제시_공공데이터(향토문화유적 정보 서비스)_v1.0.docx,REST,uddi:87de9db7-1090-4502-aaf5-b63f9ce6e23a,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001380500&fileDetailSn=0
"15085487",충청북도 괴산군_자동차정비업체,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 자동차정비업체조회.docx,REST,uddi:e2f9a582-5c8e-48a7-830f-c3455d05270b_202108121609,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419246&fileDetailSn=1
"15085454",충청북도 괴산군_무인교통단속카메라,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 무인교통단속카메라조회.docx,REST,uddi:154b4e61-8e68-4b2b-b934-b2aa08da6156_202108121625,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419273&fileDetailSn=1
"15085480",충청북도 괴산군_세차장관리대장목록,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 세차장관리대장목록조회.docx,REST,uddi:4f324211-51a9-443f-a976-a2c6092d9e1c_202108271134,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419254&fileDetailSn=1
"15085459",충청북도 괴산군_문화축제,충청북도 괴산군,JSON+XML,OpenApi활용가이드_충청북도 괴산군 문화축제조회.docx,REST,uddi:a0d2aec7-5fc3-4a0d-a783-aad198b814e4_202108121624,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002419272&fileDetailSn=1
"15000127",전라북도_전북향토음식점서비스,전라북도,XML,OpenAPI활용가이드(전북음식문화플라자_전북향토음식점서비스)_v1.1.docx,REST,uddi:f03e7bfa-08ca-4333-9fd7-fca71f7f53f2_202110261743,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002470648&fileDetailSn=1
"15079077",충청북도_행정국 자치행정과 인권팀 충청북도 인권강사POOL,충청북도,JSON,"53.OpenAPI활용가이드_[충청북도_인권강사POOL]_v1.1.docx",REST,uddi:97145f85-ec35-4152-8c01-e22bd3fcc89f_202109031740,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002431164&fileDetailSn=1
"15000340",전라북도_테마별향토음식점서비스,전라북도,XML,OpenAPI활용가이드(전북음식문화플라자_테마별향토음식점서비스)_v1.1.docx,REST,uddi:d4f8fc38-444e-4963-8c41-c08954e0a182_202110261750,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000002470742&fileDetailSn=1
"15000354",전라북도 전주시_소통정보서비스,전라북도 전주시,XML,IROS_SS_ID_DV_0501_OpenAPI활용가이드_전주시버스정보시스템_소통정보서비스__v1.1.docx,REST,uddi:e067951c-c426-4294-a45a-e5d83ec187e8,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001513176&fileDetailSn=0
"3036601",전라북도 전주시_주차장,전라북도 전주시,JSON+XML,OpenAPI활용가이드_전주시청_공공데이터(주차장정보 검색 서비스)_v2.1.docx,REST,uddi:507d1ee2-30bd-4602-9bfa-ca054ccc430e,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001398261&fileDetailSn=0
"3036603",전라북도 전주시_개방화장실,전라북도 전주시,JSON+XML,OpenAPI활용가이드_전주시청_공공데이터_화장실_정보_서비스__v2.0.docx,REST,uddi:e2fce8fb-8c16-4d41-9fb3-d655f845a994,https://www.data.go.kr/cmm/cmm/fileDownload.do?atchFileId=FILE_000000001440798&fileDetailSn=0
